ad_id,campaign_name,clicks,impressions,cost,leads,conversions,conversion_rate,sale_amount,ad_date,location,device,keyword,ctr,roi
A2511,data anlytics corse,83.0,3212.0,243.86,25.0,4.0,0.048,1612.0,2024-11-19,hydrebad,mobile,data analytics course,0.025840597758405977,5.6103502009349615
A2512,data analytics corse,90.0,4973.0,181.04,23.0,5.0,0.056,1039.0,,hyderabad,desktop,online data analytic,0.0180977277297406,4.739063190455148
A2513,data analytics corse,140.0,5227.0,222.57,27.0,3.0,0.021,1527.0,2024-11-18,hyderabad,desktop,learn data analytics,0.026784006122058543,5.860762906052029
A2514,data analytcis course,111.0,5434.0,181.05,10.0,5.0,0.045,1627.0,,hyderbad,mobile,data anaytics training,0.02042694147957306,7.986467826567246
A2515,data analytics corse,105.0,3300.0,180.25,22.0,10.0,0.095,1640.0,2024-11-21,hydrebad,mobile,online data analytic,0.031818181818181815,8.098474341192787
A2516,dataanalyticscourse,181.0,4857.0,215.59,13.0,8.0,0.044,1883.0,2024-11-23,hydrebad,desktop,learn data analytics,0.03726580193535104,7.7341713437543484
A2517,data analytics corse,189.0,4019.0,248.09,16.0,6.0,0.045,1378.0,,hyderabad,tablet,online data analytic,0.047026623538193583,4.554435890201137
A2518,data analytcis course,138.0,5495.0,220.69,19.0,5.0,0.036,1624.0,,hyderabad,tablet,online data analytic,0.02511373976342129,6.35873850197109
A2519,data analytcis course,178.0,5218.0,208.92,20.0,7.0,0.039,1714.0,,hyderbad,mobile,analytics for data,0.03411268685320046,7.204097262109898
A2520,data analytics corse,155.0,5996.0,247.54,15.0,5.0,0.032,1883.0,,hyderabad,mobile,analytics for data,0.025850567044696463,6.6068514179526545
A2521,data anlytics corse,168.0,4932.0,198.95,16.0,7.0,0.052,1301.0,,hydrebad,desktop,data anaytics training,0.0340632603406326,5.539331490324202
A2522,data analytcis course,152.0,4498.0,233.81,30.0,6.0,0.039,1090.0,,hyderabad,desktop,data analitics online,0.03379279679857715,3.661904965570335
A2523,data anlytics corse,111.0,4164.0,191.04,18.0,9.0,0.08108108108108109,1687.0,,hydrebad,tablet,data anaytics training,0.026657060518731988,7.830611390284758
A2524,data analytics corse,141.0,4329.0,230.44,14.0,6.0,0.043,1610.0,,hyderabad,mobile,learn data analytics,0.03257103257103257,5.986634264884568
A2525,dataanalyticscourse,97.0,5764.0,246.15,30.0,7.0,0.07216494845360824,1345.0,,hyderbad,mobile,analytics for data,0.01682859125607217,4.464147877310583
A2526,data analytcis course,82.0,5430.0,205.46,18.0,5.0,0.061,1435.0,2024-11-30,hydrebad,mobile,online data analytic,0.015101289134438306,5.984327849703105
A2527,data analytics corse,164.0,5179.0,206.72,18.0,9.0,0.055,1213.0,2024-11-27,hyderabad,tablet,data analytics course,0.03166634485421896,4.867840557275541
A2528,data analytcis course,109.0,5707.0,246.86,22.0,4.0,0.034,1980.0,,hyderbad,tablet,data analitics online,0.019099351673383565,7.020740500688649
A2529,data analytics corse,126.0,3263.0,237.54,,9.0,0.07142857142857142,1364.0,,hyderabad,mobile,data analitics online,0.03861477168250076,4.742190788919761
A2530,data analytcis course,175.0,5718.0,225.4,19.0,6.0,0.057,1001.0,,hyderabad,tablet,analytics for data,0.030605106680657572,3.440993788819876
A2531,data anlytics corse,96.0,5075.0,221.28,25.0,3.0,0.038,1937.0,,hyderabad,desktop,learn data analytics,0.018916256157635467,7.753615328994939
A2532,data anlytics corse,113.0,4473.0,202.3,17.0,5.0,0.044,1049.0,,hydrebad,tablet,online data analytic,0.02526268723451822,4.18536826495304
A2533,dataanalyticscourse,96.0,3979.0,232.44,27.0,7.0,0.07291666666666667,1140.0,,hyderabad,mobile,learn data analytics,0.02412666499120382,3.9044914816726894
A2534,data analytcis course,162.0,5688.0,190.31,17.0,5.0,0.031,1556.0,,hyderbad,tablet,data analytics course,0.028481012658227847,7.176133676632863
A2535,data anlytics corse,125.0,3546.0,234.02,23.0,10.0,0.08,1072.0,,hyderabad,desktop,analytics for data,0.03525098702763677,3.5808050593966327
A2536,dataanalyticscourse,89.0,4188.0,206.71,16.0,4.0,0.045,1382.0,,hyderbad,tablet,online data analytic,0.02125119388729704,5.6856949349329975
A2537,data anlytics corse,99.0,4134.0,234.04,18.0,3.0,0.03,1683.0,,hyderabad,desktop,learn data analytics,0.023947750362844702,6.1910784481285255
A2538,data analytcis course,91.0,4710.0,199.18,21.0,9.0,0.099,1431.0,2024-11-10,hydrebad,tablet,data analytics course,0.019320594479830148,6.18445627070991
A2539,data anlytics corse,141.0,4654.0,192.19,21.0,6.0,0.043,1932.0,,hydrebad,mobile,analytics for data,0.030296519123334767,9.052552161923098
A2540,dataanalyticscourse,110.0,5509.0,245.38,13.0,8.0,0.048,1539.0,,hydrebad,mobile,learn data analytics,0.01996732619350154,5.271904800717254
A2541,data analytcis course,96.0,3091.0,187.57,11.0,,,1737.0,,hydrebad,tablet,data analytics course,0.03105791006146878,8.260542730713867
A2542,data analytcis course,85.0,4653.0,196.73,23.0,6.0,0.071,1032.0,,hyderabad,mobile,data analytics course,0.018267784225231034,4.245768311899558
A2543,data analytics corse,151.0,5389.0,227.07,18.0,10.0,0.057,1318.0,2024-11-20,hydrebad,desktop,data anaytics training,0.028020040823900538,4.804377504734223
A2544,data analytics corse,139.0,5290.0,208.43,28.0,4.0,0.051,1022.0,,hydrebad,tablet,data analitics online,0.026275992438563326,3.9033248572662282
A2545,dataanalyticscourse,120.0,3060.0,197.96,,8.0,0.067,1679.0,2024-11-23,hyderabad,tablet,analytics for data,0.0392156862745098,7.481511416447767
A2546,data analytcis course,109.0,4444.0,219.46,12.0,9.0,0.083,1159.0,,hyderbad,mobile,data anaytics training,0.024527452745274528,4.2811446277225915
A2547,data analytics corse,145.0,3509.0,181.11,19.0,10.0,0.048,1627.0,,hyderabad,mobile,online data analytic,0.04132231404958678,7.9834906962619385
A2548,dataanalyticscourse,151.0,4675.0,183.02,14.0,7.0,0.046,1000.0,2024-11-10,hyderabad,mobile,analytics for data,0.032299465240641714,4.463883728554256
A2549,dataanalyticscourse,108.0,5869.0,226.93,16.0,7.0,0.065,1633.0,,hyderbad,desktop,analytics for data,0.018401772022491054,6.196051645881989
A2550,data analytcis course,166.0,3992.0,205.9,15.0,8.0,0.048,1899.0,,hyderbad,desktop,analytics for data,0.04158316633266533,8.222923749392908
A2551,data anlytics corse,134.0,4172.0,191.8,26.0,5.0,0.037,1170.0,2024-11-18,hyderabad,tablet,online data analytic,0.03211888782358581,5.100104275286757
A2552,dataanalyticscourse,104.0,5926.0,224.63,17.0,8.0,0.07692307692307693,1239.0,,hyderabad,mobile,learn data analytics,0.017549780627742154,4.515736989716423
A2553,data analytcis course,,5785.0,195.39,15.0,10.0,,1296.0,,hyderabad,tablet,analytics for data,,5.63288807001382
A2554,data anlytics corse,160.0,5664.0,210.58,16.0,9.0,0.05625,1836.0,2024-11-07,hydrebad,mobile,data anaytics training,0.02824858757062147,7.718776711938456
A2555,data anlytics corse,147.0,5930.0,248.18,22.0,10.0,0.068,1743.0,,hyderabad,desktop,analytics for data,0.02478920741989882,6.023128374566846
A2556,data anlytics corse,196.0,3656.0,240.44,15.0,6.0,0.052,1894.0,,hyderabad,tablet,analytics for data,0.053610503282275714,6.877225087339877
A2557,dataanalyticscourse,159.0,5078.0,182.57,30.0,8.0,0.05,1541.0,2024-11-09,hyderabad,mobile,data analytics course,0.03131153997636865,7.440598126745907
A2558,data analytcis course,104.0,5257.0,220.44,17.0,7.0,0.052,1462.0,2024-11-27,hyderabad,mobile,data analitics online,0.019783146281148946,5.632190165124297
A2559,data anlytics corse,135.0,5582.0,209.14,28.0,5.0,0.037,1912.0,,hyderabad,tablet,online data analytic,0.024184879971336438,8.142201396193938
A2560,data analytics corse,92.0,3097.0,232.27,21.0,,,1905.0,,hyderabad,desktop,analytics for data,0.02970616725863739,7.201661859043354
A2561,data analytics corse,136.0,3657.0,236.19,12.0,5.0,0.037,1425.0,,hyderbad,mobile,online data analytic,0.03718895269346459,5.033278292899784
A2562,data anlytics corse,135.0,3198.0,227.48,,6.0,0.044,1882.0,,hydrebad,desktop,online data analytic,0.04221388367729831,7.273254791630034
A2563,data analytcis course,91.0,5017.0,239.34,15.0,5.0,0.055,,,hyderabad,tablet,analytics for data,0.01813832967909109,
A2564,dataanalyticscourse,181.0,5343.0,244.02,30.0,9.0,0.038,1639.0,,hyderabad,mobile,learn data analytics,0.03387609956953023,5.716662568641914
A2565,data analytcis course,,4896.0,207.51,17.0,,,,2024-11-11,hyderabad,mobile,data analitics online,,
A2566,data analytcis course,80.0,5756.0,205.38,16.0,4.0,0.05,1778.0,2024-11-20,hyderbad,desktop,online data analytic,0.01389854065323141,7.657123381049761
A2567,dataanalyticscourse,155.0,5696.0,236.44,13.0,3.0,0.019,1207.0,2024-11-23,hydrebad,mobile,data analitics online,0.027212078651685394,4.104889189646422
A2568,dataanalyticscourse,114.0,5683.0,214.42,20.0,8.0,0.07,1474.0,,hyderabad,mobile,learn data analytics,0.020059827555868378,5.8743587351926125
A2569,data anlytics corse,98.0,4669.0,205.72,16.0,6.0,0.061,1767.0,,hyderabad,desktop,analytics for data,0.020989505247376312,7.589344740423877
A2570,data analytics corse,125.0,3807.0,234.92,11.0,6.0,0.048,,,hyderbad,mobile,online data analytic,0.03283425269240872,
A2571,dataanalyticscourse,160.0,3163.0,238.95,20.0,8.0,0.05,1569.0,2024-11-26,hyderbad,desktop,online data analytic,0.05058488776478027,5.566227244193346
A2572,data analytics corse,175.0,3732.0,231.25,16.0,10.0,0.057,1014.0,2024-11-15,hydrebad,mobile,learn data analytics,0.04689174705251876,3.384864864864865
A2573,data analytcis course,123.0,3860.0,224.63,24.0,8.0,0.065,1800.0,2024-11-15,hydrebad,desktop,analytics for data,0.031865284974093265,7.0131772247696205
A2574,data anlytics corse,106.0,3196.0,212.12,15.0,6.0,0.05660377358490566,1314.0,,hyderabad,tablet,analytics for data,0.03316645807259074,5.194606826324722
A2575,dataanalyticscourse,,3322.0,205.85,24.0,4.0,,1031.0,,hyderabad,tablet,data anaytics training,,4.008501335924216
A2576,dataanalyticscourse,185.0,5121.0,215.46,12.0,9.0,0.049,1724.0,,hyderabad,mobile,data analytics course,0.03612575668814685,7.001485194467651
A2577,data analytics corse,139.0,5610.0,239.44,17.0,6.0,0.043,1548.0,,hydrebad,tablet,online data analytic,0.024777183600713012,5.465085198797193
A2578,data analytics corse,174.0,3890.0,186.04,28.0,7.0,0.04,1793.0,,hydrebad,tablet,online data analytic,0.04473007712082262,8.637712319931198
A2579,data anlytics corse,157.0,4671.0,248.17,14.0,7.0,0.045,1247.0,,hyderabad,mobile,data anaytics training,0.033611646328409336,4.024781399846879
A2580,data analytics corse,160.0,5438.0,197.5,16.0,6.0,0.037,1752.0,,hyderabad,tablet,data analytics course,0.02942258183155572,7.870886075949367
A2581,data analytics corse,198.0,4726.0,185.13,14.0,,,1580.0,,hyderabad,tablet,learn data analytics,0.04189589504866695,7.534543293901582
A2582,data analytics corse,144.0,5301.0,195.83,12.0,3.0,0.020833333333333332,1654.0,,hyderabad,tablet,data analitics online,0.027164685908319185,7.4461012102333655
A2583,data analytics corse,187.0,3722.0,182.43,27.0,7.0,0.037,1613.0,,hyderabad,mobile,data anaytics training,0.05024180548092423,7.841747519596557
A2584,data anlytics corse,139.0,3944.0,,29.0,3.0,0.022,1863.0,2024-11-04,hyderabad,tablet,analytics for data,0.03524340770791075,
A2585,dataanalyticscourse,194.0,5123.0,180.01,27.0,5.0,0.036,1978.0,,hydrebad,mobile,learn data analytics,0.037868436463009955,9.988278428976168
A2586,dataanalyticscourse,157.0,4127.0,200.44,30.0,8.0,0.058,1044.0,2024-11-15,hydrebad,desktop,data anaytics training,0.0380421613763024,4.208541209339453
A2587,data analytcis course,112.0,4944.0,233.83,19.0,4.0,0.036,1296.0,2024-11-27,hyderbad,tablet,data anaytics training,0.022653721682847898,4.542488132403883
A2588,data anlytics corse,82.0,4534.0,203.89,10.0,6.0,0.073,1589.0,2024-11-26,hyderbad,tablet,online data analytic,0.01808557565063961,6.793418019520331
A2589,dataanalyticscourse,152.0,5894.0,219.23,14.0,5.0,0.033,1641.0,2024-11-13,hyderabad,mobile,data anaytics training,0.025788937902952155,6.485289422068147
A2590,dataanalyticscourse,81.0,5545.0,212.89,11.0,5.0,0.062,1818.0,,hyderabad,mobile,data analitics online,0.01460775473399459,7.539621400723379
A2591,dataanalyticscourse,84.0,5573.0,,23.0,6.0,0.071,1656.0,2024-11-12,hyderbad,desktop,online data analytic,0.015072671810514983,
A2592,dataanalyticscourse,117.0,3039.0,223.72,27.0,8.0,0.068,1340.0,,hydrebad,mobile,data anaytics training,0.0384995064165844,4.989629894510996
A2593,data anlytics corse,82.0,3556.0,,16.0,5.0,0.061,1331.0,2024-11-17,hyderabad,mobile,data analitics online,0.023059617547806523,
A2594,data analytcis course,192.0,4920.0,192.15,18.0,10.0,0.052,1665.0,2024-11-09,hydrebad,mobile,data analitics online,0.03902439024390244,7.665105386416861
A2595,dataanalyticscourse,131.0,3187.0,234.53,24.0,10.0,0.07633587786259542,1656.0,,hydrebad,mobile,data analytics course,0.04110448697834954,6.06093037138106
A2596,dataanalyticscourse,177.0,3238.0,189.61,29.0,7.0,0.05,1925.0,,hyderabad,tablet,data analitics online,0.054663372452130946,9.152418121407097
A2597,data analytics corse,,,182.66,22.0,10.0,,1482.0,2024-11-24,hyderabad,desktop,learn data analytics,,7.113434796890397
A2598,dataanalyticscourse,147.0,4507.0,190.42,27.0,8.0,0.054,1073.0,2024-11-05,hydrebad,desktop,learn data analytics,0.03261593077435101,4.634912299128243
A2599,dataanalyticscourse,143.0,3606.0,200.29,,3.0,0.035,1550.0,,hyderabad,mobile,learn data analytics,0.0396561286744315,6.738778770782366
A2600,data analytcis course,,3355.0,186.9,20.0,4.0,,1524.0,2024-11-10,hyderabad,mobile,online data analytic,,7.1540930979133215
A2601,dataanalyticscourse,160.0,3711.0,214.41,10.0,6.0,0.037,1550.0,2024-11-07,hyderbad,mobile,analytics for data,0.04311506332524926,6.229140431882841
A2602,data analytcis course,172.0,4841.0,234.94,28.0,8.0,0.046511627906976744,1258.0,,hyderabad,desktop,analytics for data,0.03552984920470977,4.354558610709117
A2603,data anlytics corse,95.0,5411.0,182.58,13.0,4.0,0.042,1111.0,,hyderbad,tablet,data anaytics training,0.017556828682313806,5.085003833935809
A2604,data analytcis course,111.0,3520.0,237.4,13.0,3.0,0.027,1395.0,,hyderabad,mobile,online data analytic,0.03153409090909091,4.876158382476832
A2605,dataanalyticscourse,171.0,3460.0,184.14,27.0,9.0,0.053,1565.0,,hydrebad,tablet,data analitics online,0.04942196531791908,7.498968176387533
A2606,data anlytics corse,145.0,5875.0,221.0,14.0,7.0,0.048,1230.0,2024-11-24,hyderabad,desktop,learn data analytics,0.02468085106382979,4.5656108597285066
A2607,data analytics corse,118.0,3404.0,183.15,27.0,7.0,0.059,1489.0,2024-11-21,hyderbad,tablet,learn data analytics,0.03466509988249119,7.129948129948129
A2608,data anlytics corse,171.0,3567.0,233.32,27.0,4.0,0.023391812865497075,1271.0,2024-11-05,hydrebad,desktop,analytics for data,0.0479394449116905,4.4474541402365855
A2609,data analytcis course,108.0,3628.0,185.68,24.0,8.0,0.074,1682.0,,hydrebad,tablet,learn data analytics,0.029768467475192944,8.058595433003015
A2610,data analytcis course,100.0,4994.0,206.32,21.0,7.0,0.04,1673.0,2024-11-20,hydrebad,tablet,learn data analytics,0.020024028834601523,7.108763086467624
A2611,dataanalyticscourse,138.0,5758.0,193.53,14.0,4.0,0.029,1902.0,2024-11-15,hyderabad,tablet,analytics for data,0.02396665508857242,8.827933653697102
A2612,dataanalyticscourse,88.0,3382.0,198.62,25.0,9.0,0.102,1599.0,,hyderabad,desktop,data anaytics training,0.026020106445890007,7.050548786627732
A2613,data analytics corse,125.0,3652.0,186.61,29.0,10.0,0.08,1017.0,2024-11-29,hyderbad,mobile,learn data analytics,0.03422782037239869,4.44986871014415
A2614,dataanalyticscourse,169.0,4120.0,215.75,27.0,5.0,0.03,1362.0,,hydrebad,mobile,analytics for data,0.041019417475728154,5.3128621089223635
A2615,data anlytics corse,169.0,3142.0,236.79,18.0,7.0,0.041,,2024-11-06,hyderabad,mobile,data analitics online,0.053787396562698916,
A2616,dataanalyticscourse,149.0,5726.0,235.72,17.0,7.0,0.047,1902.0,,hydrebad,mobile,data analitics online,0.026021655606007683,7.068895299507891
A2617,data analytics corse,99.0,5938.0,183.49,30.0,3.0,0.03,1487.0,,hyderabad,mobile,data analitics online,0.016672280229033345,7.103983868330698
A2618,data anlytics corse,177.0,3567.0,214.71,28.0,5.0,0.028,1001.0,,hyderbad,tablet,analytics for data,0.0496215306980656,3.662102370639467
A2619,data analytcis course,189.0,3215.0,224.53,23.0,,0.052,1309.0,,hydrebad,desktop,online data analytic,0.05878693623639191,4.829955907896495
A2620,data analytcis course,94.0,5094.0,,24.0,3.0,0.031914893617021274,1974.0,,hyderabad,desktop,online data analytic,0.01845308205732234,
A2621,data analytics corse,191.0,3337.0,231.0,29.0,6.0,0.031,1424.0,,hyderbad,tablet,data analytics course,0.0572370392568175,5.1645021645021645
A2622,dataanalyticscourse,83.0,4359.0,227.14,,10.0,0.12,,,hyderabad,desktop,data analitics online,0.01904106446432668,
A2623,data analytics corse,148.0,4813.0,212.78,12.0,,,1833.0,2024-11-23,hyderabad,mobile,online data analytic,0.03075005194265531,7.614531440924899
A2624,data anlytics corse,125.0,4300.0,221.37,16.0,10.0,0.08,1066.0,,hyderabad,tablet,data analytics course,0.029069767441860465,3.8154673171613136
A2625,dataanalyticscourse,105.0,4094.0,183.47,11.0,6.0,0.05714285714285714,1817.0,,hyderabad,mobile,online data analytic,0.025647288715192965,8.903526462091895
A2626,data analytics corse,84.0,4263.0,234.62,29.0,9.0,0.107,1599.0,,hydrebad,mobile,learn data analytics,0.019704433497536946,5.815275765066917
A2627,data analytcis course,114.0,3472.0,242.89,16.0,10.0,0.08771929824561403,1642.0,,hydrebad,tablet,analytics for data,0.032834101382488476,5.760261846926593
A2628,data analytcis course,129.0,4411.0,180.17,28.0,5.0,0.039,1173.0,,hyderabad,desktop,data analitics online,0.029245069145318523,5.510517844258201
A2629,data anlytics corse,128.0,4787.0,204.29,,,0.059,1880.0,2024-11-29,hydrebad,desktop,data anaytics training,0.026739085021934405,8.202604141171864
A2630,data anlytics corse,120.0,5915.0,241.95,26.0,3.0,0.025,1253.0,,hyderabad,desktop,analytics for data,0.02028740490278952,4.178755941310188
A2631,data analytcis course,99.0,4111.0,192.09,14.0,5.0,0.050505050505050504,1497.0,,hyderabad,mobile,analytics for data,0.024081731938701046,6.793221927221615
A2632,data anlytics corse,180.0,3305.0,187.59,14.0,10.0,0.056,,,hyderabad,desktop,data analitics online,0.05446293494704992,
A2633,data analytcis course,154.0,3510.0,211.16,26.0,10.0,0.065,1167.0,2024-11-14,hyderabad,tablet,online data analytic,0.043874643874643876,4.526614889183557
A2634,data anlytics corse,89.0,3265.0,234.51,29.0,8.0,0.09,,,hyderabad,tablet,data analytics course,0.027258805513016845,
A2635,data analytics corse,136.0,5977.0,249.89,15.0,9.0,0.066,1477.0,,hyderabad,tablet,analytics for data,0.022753889911326753,4.910600664292289
